gross2
11192.4694444
8261.09014293
2562.03747212
7972122.03971
1661180.89807
3692111.21637
5173835.07159
9918926.64811
11349787.9046
4727.06371021
65937.0718438
76158.5699178
100715.051115
8151696.59916
35368.212129
319334.056019
28091.5868482
712529.200711
2031.57428571
7554.0
2027855.23848
32882.2443424
10971.1031523
66034.9972174
25085.2093702
135853.725198
2178824.88354
12248269.2943
40664466.284
483662.048083
21709.0014776
386807.981825
2291.30056499
7551719.30715
7008958.32634
6113618.0
9417.56134239
58164.9585699
71405.7190572
48179992.1961
220.918830631
8318.49171417
6854464.75177
2354356.76096
3082116.72069
4959992.2702
6120776.44405
173924.199133
37113030.0
3716.48045777
369589.173455
690694.229865
82980.1137281
2161398.54922
30448689.3585
18103672.6807
4685723.78582
85531875.8151
80496491.5741
3833.04494455
466.30357798
146470.065321
3873956.95735
3635.95971326
1175702.26261
14921459.668
53278.6378882
3025.51654378
8216.71015698
16455785.6516
2428710.34337
13649.5592939
2619317.15853
20671.0868916
1138909.86623
7982233.90628
3008049.52932
270030.082143
62911.2825117
265732.0
188542.555918
20577.9705163
169206.43396
1337.58580022
11392242.1295
72310748.801
3912.0
10528.5895207
2454065.66498
49761.3913855
1919583.04188
12780.9319059
5970.25160229
60997.0978315
189158.38336
9033.99894124
81466.3639931
1374.54537533
1977.34427801
325.852551985
2718.22264041
45453145.8567
2919.46272927
35882956.9215
1051614.97393
27245.7563091
21090.0
8520409.0421
20503242.6585
109031.0
2199.0
2139989.68011
79371.3030109
3285252.41331
17828671.3394
33973905.4064
2545328.02338
19753121.965
328100.801523
53778916.2394
5830.17517757
15498.3850667
3271267.11277
3659.04391317
3877.79110363
5104643.12362
4886283.04347
12735833.0
2328763.60798
14029.3842312
2594081.89661
69024.7466005
101553.93899
3874233.8245
10582.7239264
29011.3722431
3701.0
13310116.0077
40420.7245324
1386368.59365
8868163.13913
9243882.04057
10240.7233639
96199213.1932
712836.403648
69416.5012517
6955.0
53104.1381613
26448796.8728
2438168.55314
9284122.95044
12555.8243435
2496795.63602
21142912.7443
15006673.1843
34179.3562698
16182.8205092
2974145.08471
143071.859345
735681.155678
290557.791423
7729138.76374
8631537.28328
19050816.4332
505142.501965
219574.517107
13640.1713639
5119074.73638
14804.274051
138936.630106
3308.28644137
13629789.2143
15199323.3928
5803.62545456
662891.358988
8569317.97768
584162.162559
42421299.4235
38546.1777609
24703043.1614
4915563.73983
1152.74184557
19631778.4595
6651249.88865
6059881.48401
24820291.0036
14055615.3244
1618895.25553
7739137.98763
584529.469751
3205.80069782
6961.2426621
22903707.4963
3007257.96425
38891462.9847
6743.0
1205040.73398
11133201.0677
65391.7991925
2421876.70024
690493.667865
9916809.24986
10834278.9488
18265.8868418
3074114.50497
6239126.91526
8840542.95726
6192894.26039
4010160.39351
36384297.4967
57610839.3644
640.759664774
13544118.993
70064.2862174
3106394.04836
2462460.58079
264.20477188
7564296.90891
3326148.08542
6341.0
315744.56965
7917.33633066
774244.610891
2119209.44038
51713.3703282
8041.12889571
3389160.77923
8724711.83035
11881554.6072
6665.0
12007481.1139
10080.6777045
166680.142377
47630.8969252
31242.5087202
224197.693441
28008.4786494
92607.9520707
665521.252174
3184709.72227
13642629.5185
14890316.2182
31413761.1808
7685414.0744
23497238.4318
40285.7615487
11960.8498184
32718398.6063
100473.120394
27442.0265061
48996.8240707
50488.0
59082.2102854
256217.76383
144483.945761
53703.8258529
290611.0
379099.159604
19006.0358234
67934.0
81459.2778933
7739239.40207
6511186.50607
6846254.82276
6912.2573443
3988307.5372
922351.487116
5222.81746432
10864.2222415
23522.6938073
5592264.749
3568.23038321
71200895.494
91030105.8418
692738.91852
14416306.5685
12246.1598931
64314.7408116
15785480.5771
12787411.4088
8027398.79187
221836.625476
28336.0
73487.4060471
2437004.0
21359.3229505
716794.770925
3661.25348075
18468812.5758
677.191428571
142432.79252
901061.345848
146518.402279
10690747.6186
1450097.0
36263.1995031
40003.812236
2547055.60047
60664.5576125
189296.718576
31125973.3304
7276745.17366
1530862.3205
4620457.69701
25850350.8116
4348822.8767
53218.0937204
8992665.08086
5595695.67547
3711515.13379
2822612.73004
31422.0
187686.515308
33844.2875942
9535.38889329
1543438.38925
193264.89832
192961.34545
6606846.49531
698514.0
2158079.96854
514236.68668
3031778.69392
503.661125
115374.465429
8319263.46626
157866.754611
44617.5808512
2620.49367982
113839.091118
682.0
10353708.6097
48926374.9638
68493.2034165
4476.46194211
7777876.18796
1391.0
11560726.74
15929148.194
4793.73860727
1171.05975352
16832780.8122
10687704.9012
2211.06516263
12445407.5574
3687676.25249
9784178.41903
7251946.36672
22139.3702884
126320.386837
79010.4645816
10192.0670776
9176135.13333
3861.46282953
26383560.1494
10894.1888769
4013537.43411
16706095.3915
59567.5624537
104801.251969
2433897.71074
122118.430962
4257219.227
29888886.0558
424523.624148
4558279.68901
5146.48878557
18744696.9502
53993952.8301
295660.673598
10234.5293779
4827298.09482
268662.599928
676986.774854
8041678.0
99914403.3474
10673.4938152
12430174.9378
10616.3864583
75763.8022981
11738477.3607
14156.4107995
2796.07403228
6403612.3238
476921.460973
189661.5972
51898.6717199
662212.197946
9360150.70454
12943.4568918
17892850.1679
6206419.37236
5847799.43632
29374471.4618
13520.8355085
81490.5987995
96.1139497161
4404656.02349
22879.5673573
860.322962757
13903640.5233
416.190565476
2928.25603515
8717.81457616
3559550.73321
11640652.8268
13884256.9041
12826764.6932
49700.9083701
5448.64293492
12110.5774696
40934.9054557
14850406.2837
3647679.81808
17915243.7654
652.171417901
10125043.0666
6262.75394676
18627679.3848
1725538.82901
174192.849122
11146395.664
39545.8714397
7586145.39983
21556.1252515
5309.79717086
11187867.0
12029181.6159
30860015.2354
32044.0187814
1293586.19384
94322.0
5805436.86426
34122666.4657
679537.975834
9646.4464908
5509774.28392
701.760575089
9787.0
8668.48327482
9688906.34666
22202.0076636
1502461.42466
51650.755384
1554650.79854
364788.209683
5603360.9484
494018.895524
4458.28560506
5495953.10418
8949.2728373
185407.983474
3170341.03795
15067123.8922
104286.103595
2467588.31743
54118.9387472
10510935.8516
133215.441782
50179.3578599
4426956.38211
18315400.8089
4738699.90589
10256.1734101
108545.473671
129092.080704
16728690.3218
26133.0448559
45782.8468209
2658.69126279
8713730.34394
9131449.96371
163326.904268
6526894.51824
6087051.59455
113412.436876
4293.35685326
18838852.7007
537598.025493
172198.230245
32849.8042501
9373.56533707
23135.0224504
1413.04114539
40643398.6736
287979.973982
168100.384495
6735344.33536
29852.0
101887.19667
82983.9261697
40190444.879
1970.74065071
96978.8859602
57291611.5397
4958319.0
18071239.1206
19354048.3758
51357.3241475
7361.09236898
1353508.76775
8597870.04352
2512667.39095
43999.1640435
16207685.0122
3891563.26006
22809886.7739
818139.0
15001.1772386
1276.0
3309.53797123
136166.859372
95453.8815205
66851.651181
17483245.4533
32786.8669693
68087.7226911
4241.5484639
2638.63799577
8237.33012125
12116.5535813
801797.447902
11338343.9888
137476.988451
290609.0
362561.524088
203523.064916
12166.4241349
16609918.23
319291.578415
232431.138006
1876.13743309
8161710.6716
5285398.88274
10895.9178621
499.787360139
5894.68430916
74053889.4623
53225614.4425
34194836.5482
20197.7927413
10767.7659291
565167.19643
66836.2049139
8984867.19598
12431402.4966
872381.168434
1666829.0787
15041.6082372
51750.0
223405.85793
7053300.97734
17194230.5966
11969691.1168
8338286.10935
19782099.5202
22660.8804892
20069.5023329
3206331.11467
244980.28156
25496.8613396
6103704.6095
121367.157888
4192851.76024
19113.6081736
3971919.40059
977268.514221
7299.53290343
189404.921989
134921.37327
6875986.76782
7690283.09014
250635.172413
126469.628502
15858823.9869
208330.090839
3632.81561334
37815343.9178
1041221.0763
9245105.64649
1989841.44383
758610.765382
1636878.38319
5399.99108486
28100537.7635
4509271.80183
158662.236612
2304.29534742
1882.45899964
1893285.74082
11649208.0224
8272752.36764
29152566.5759
281.826358703
5077.7540711
17003807.0
12376.5297276
4508898.4258
1877118.42327
6006.57755978
15238.9464122
49602528.2409
60991.0
1088491.62587
8106.0
12797891.3357
56.0
8248218.97444
86400.8463006
62276.1832919
8573399.2505
723.0
147639.867476
13607029.3074
9727.95994058
1520.1536756
1829341.0
13639047.6936
34802092.8836
38479583.3323
23195945.594
8460.0
25818.531518
44981061.5825
319.472426242
7634.78053031
10731700.2218
354.089527601
2233.25469937
221841.328194
14204.0
14695.4224368
14367000.3209
5883.92396887
5114105.23344
4668206.16465
6946.14140815
16500.9520261
3998.29888111
7892945.56555
6996139.60239
13328821.0289
2976164.42574
49294.0053134
10948918.525
76253.2246744
8678191.08509
63907.5897123
14837106.9982
12025948.8877
8063837.99486
46569.2110114
4797600.3027
8292973.61382
20151354.0906
2356.50382452
8806349.33449
18814.4679473
1542484.0
24645.025025
2413643.79436
618452.185498
10513831.1186
8013188.9445
3236899.64777
133670.43149
34552.1346871
2186.91568868
16105.4825525
21975.0529408
329953.230215
195887.23783
6030.06048115
105333.446326
5330.95720271
10110.8528727
7683.61947749
4294691.20992
2965290.05987
12647379.4201
3899.62327234
2105.49621097
1134358.9575
7426.04722478
165081.249197
149629150.0
95914309.1084
154852228.99
204906.152652
12128040.9056
6968328.25342
48773.5448631
13400.0
3247876.21775
2637991.82544
2395787.42207
4238052.14279
33655.3792191
26603.1694644
26767154.3075
5815027.02267
6425876.34774
14036403.124
184972.0
6752.0
126899.596606
2602506.61966
9551.22077381
60753.453227
34979264.1749
153401.068414
501864.909709
1720760.72051
11179646.5719
30306.9309568
753192.234775
4953444.12598
24542.7718995
17668249.0914
206739.301604
28063345.1184
400687.607619
27089.7344172
4981728.43451
349000.0
41492878.5333
44718932.3785
22398282.1526
101922.164419
4590788.0139
5449250.46585
6738.69845473
7599957.15908
131048.398866
23694.8179733
11672970.4716
19371.1207394
9510280.94842
425075.864649
6045.16696235
3828.33980435
20363170.6346
125446.959332
17040.223743
7774898.27813
18652164.1606
485428.858817
9874.17169544
11240142.0925
16982745.3759
7190194.61475
9611.39497161
514617.426968
41139.3792857
104956.640467
19159.1165153
115968.286802
9394199.59124
25532.0886425
1806130.07969
9374.72047533
20497548.9933
18329.0366255
12457966.5959
9394.37489674
7662.34024462
81922.0
11980638.1155
1100.05711771
1568487.62789
21456.0
62318.7252337
39336.6646272
4647084.61147
63692.4403522
10887896.4599
4158.93069918
4008856.07283
16137.7661739
18840155.4316
10352419.4417
14469263.1884
12087.4394487
14197137.9926
16005.1615835
2166268.1295
3618697.65146
1480468.87147
18995490.796
4758419.54478
859604.460966
45997626.7037
68472.7488827
1988.35733475
9864008.94497
49400.5677801
51172.9618691
3250.81954734
200006.836742
47151.0091123
5528222.4556
139438.313738
8652452.82211
12491.5489755
10266389.2686
124924.183378
5815407.04012
29830351.0692
3303034.54894
731764.818872
10746053.955
121042.321623
16041709.2615
12413.9625858
238699.750208
5303371.76728
33240904.6183
6917.0
22751.9173756
15357195.257
7390896.69453
11372445.8755
2800686.53194
8347264.03026
22264019.9622
45644.8772563
3202.1777593
4366.5497491
2409580.56394
42357024.0865
19164399.2317
219349.053431
12911325.7666
1817204.36322
14079014.3197
753204.642837
6803.54176522
5374.9550694
26909.1583152
7102.0
13277310.152
15433.3482147
42211672.1587
5041.0
16005.0495198
3938.5265377
7640571.95588
121339.617172
1243727.89663
8819630.08491
25329.0293111
8462069.50783
5294.2767302
9460.0
840386.281984
59407.4316074
89630.2828819
20265.0162361
59470.8714346
67202.1440309
297572.0
26290.0240554
54664506.0433
205763.761969
1338630.94698
6655862.956
1070226.15325
218310.496989
3593.47232821
77295.1697485
428434.0166
5257117.15791
20402.784038
34136.4711408
5910480.28201
160005.108574
2922.82126151
22327781.0237
755055.267927
44933.7144137
7429274.0768
526104.423933
666268.160108
90.907020567
32116982.9388
11345.9007391
70314.1279999
17162432.0746
10505480.0912
4280.47549457
602404.60205
10481694.5395
29624.9510905
40964.1663102
2824.0581618
546.867475182
14341385.0187
7480384.57125
719.534696029
1827.00604167
14307402.3914
151057.901529
8029.5195492
1108.72347709
22366.7348182
13935977.8477
424.999298345
636259.329316
6254888.18714
263300.492321
9468157.1533
13902540.7662
243947.170978
1370324.0981
2209373.92552
52615.8322325
320.073887587
81773.4412717
4615.39082065
752.89260611
6830749.84209
65028.0
119828.472724
2681.51731207
513795.139573
76113.7634694
3109008.82021
7502.89519972
2754892.8523
28715.2002006
8610075.5964
32937.423015
1160174.81611
1218.5765206
14445.6283248
15855.2145933
968.22350995
8202.71631448
3014897.0
44954.0
23743.9531517
11301.3591172
143898.946125
73864.792712
4652675.07805
21710.1062614
26339473.9412
33296.6216434
146262.325986
4269484.24717
7825446.60512
370675.474988
2979448.31725
4341138.87929
333001.830923
22962946.5505
8281455.29152
37658.9791166
4066334.37481
244548.620636
5255769.67743
22229327.9122
9355186.4187
18637538.8279
602.714559678
72909.0
44624.0155347
207164.641852
11204155.0329
34002600.5898
239.838630952
483104.202748
7720947.0
11528896.1415
4796314.0
1031773.26833
10675.0
11817319.247
44925.1955698
3370616.87591
54460537.6111
93312.5623913
5231575.08421
22631.895642
68653.7220848
16876181.9208
147352.505543
101286.238606
16803071.7294
1631.46446636
7973.30671426
2939610.0
132438.911784
1912290.94757
8525400.27815
621.934489087
1530839.28303
11157.4332779
195519.347254
125913.869688
13556.7610466
3091333.14865
3514938.34574
100124.345339
8230.63923705
86486.8387664
353193.98211
16717197.3739
24981865.4761
1989737.89016
17423774.1982
84569.5865615
8416283.98679
3886816.11079
96057.0
249.681136587
3923.95853098
9666.36152074
267278.877543
3073.62702333
24263595.1443
373445.156487
12139741.4367
29249417.0
27328062.1864
66007.2431335
42197.5581101
148390.826769
2581.42428261
16333.5408329
18299.0814017
137.606652021
5209.43614583
15494481.0745
843.447902403
3447278.95626
145187.519341
8798181.79561
111866.119662
4200.28590374
7730560.06437
14570242.6512
2082914.41633
71491924.6073
8270782.65336
4053715.1589
10619.9146023
15311.1985485
2358948.41472
3998956.73097
7187809.71113
186742.649784
205859.186233
14249205.2441
18713018.8544
6148829.35116
14497.721874
8401982.32952
6936636.33176
12464.7778538
27033.6399277
76710.4240096
90722.2382609
620943.24784
40221.0
1519050.11677
8746919.68825
20463303.2375
159941.040292
16146739.6249
13407162.8763
11313228.6946
19463927.2509
8624.22461307
3660.64567018
10236.7557348
19864611.851
10452.3512156
59640.6907609
214062.688101
11774879.3649
45879.2720815
1950.40968505
610.945435985
13509601.6093
25125.9038259
240823.826776
1559.93253804
17910.4202525
20684.6409116
3050108.0789
107955.032626
4819738.87459
166716.888255
1415468.0
2541427.03703
538153.459359
8053.96091124
6832110.9833
12016553.4992
23958512.1352
2468169.0184
3992.38789991
210037.029726
1258.0
11304.7278802
86193.2684728
1953.97943452
22532906.3917
1100786.68298
2282.48331057
513800.0
27189395.8635
179422.561437
12481553.6289
8586.65508609
13435.9292207
10718152.4762
11594510.2815
1282494.09358
70372.0827547
3188.0
2247.8993254
13682282.1212
248552.85052
291607.0
570639.0
62526804.8847
25595387.852
431369.651864
8100.76260426
2972864.97052
43546.0524062
16509.2863221
9490915.60352
7048352.80753
25634.9723041
1468.46169995
2462.0
780.504930261
592226.91848
45575.2182788
224778.976726
2095.89533538
32525.5612961
3841.80853977
21858294.0616
11265764.3406
12214317.9163
3706955.00481
22554.3105899
152972.0
20940020.209
299.375985435
31845571.9166
9922819.08671
7695.21048703
121051.131214
12227.4510146
12095.1374601
15273.3369121
12045.2379243
5209603.54359
666101.07421
26608.4242323
13144.5838107
3277.89350555
29509525.5702
26270.1450688
6012174.8696
5434658.04025
33387.1936033
2140766.18604
20195098.3619
130684.566854
299052.54742
6523.0
4507.70531566
209636.992157
13220.1946784
25699621.0538
134598.020181
44106.036001
3860391.43691
4405333.09694
52584.6198363
130769.966554
1001892.81303
4072967.78421
3211970.16187
3007943.97842
4473821.8486
205170.313447
18366.9498264
12930650.7195
2059133.0
12170263.7902
214373.852191
47432.4984439
10468444.9925
3782.79770945
34359926.3976
746638.191069
31563.0
51042473.8414
694690.243194
18806.3404567
5080538.71171
11739.2110617
115628.296554
169759.261312
6400270.2189
23919.0863535
13480956.0135
131938.287654
21187176.6767
10955255.3939
42157.0007584
24124.2085652
6839.29310511
10723.0314678
9372323.0
8008199.7948
3443029.09316
2415.37433089
22626947.4451
6997051.31297
4548629.56412
1056.0
4745.19441884
16630724.8708
48275.5804002
550149.526076
8250325.02828
39367.0
4719.00972472
536059.53555
10444897.3594
4449520.30994
2039317.11301
31430.1142412
43814127.7297
81703.1804211
47920.2312548
1159.06401291
21557.5731051
18774447.8841
53380.3831694
53912.9544704
5090328.22174
28535690.6195
24385196.4856
35438.3083566
8555.552969
11757.4024373
49463.0
371078.151366
7395021.07215
6816467.47437
20105.6782494
4006621.33272
22700253.101
6623605.47839
116342.93257
2016.39057009
5235931.75768
6425602.12051
23788.2758232
2651659.6976
947564.962008
22351.0
9184.40875
3744206.48773
1279890.37733
102755.824116
13310.0
33713971.1422
22142.3547483
13890717.4655
18384871.669
1114425.22797
268709.0
39950.0
10971462.8283
2286.61313013
18910.9362629
25386875.4124
118252.196134
229939.427326
10733.9544147
306503.189241
237.784294692
61889.0
3476349.29286
161063.535234
17164566.6203
171323.358788
7594719.26963
180143.361278
23166.2661014
260422.0
94693.4224656
47688.5380508
14469720.5439
16053862.9617
3560.2208874
4277289.10683
177900.79325
24961101.6492
67223.7654697
8478951.54653
17656.0
222182.666412
2300424.97886
5901460.52785
18906.1096457
8602362.71714
928117.0
2183513.46429
14366623.0
4445340.33755
4894510.88136
15658.9314981
20547538.6676
89736.0499157
1801.14109127
10121153.7636
8017005.61096
6933260.50864
5866805.50254
7318.60528274
3499.60203664
1367.83855414
209005.329672
21105672.4981
5122174.387
7660.21623304
6763.86206897
15601.2917795
561262.871177
7104.00870458
7866822.22559
8485.35042948
255589.795424
9099390.99814
10207810.3213
13074058.6752
20580733.5508
2521763.3972
13810589.0421
155831.394405
105893.50403
16330.2078084
5369.96198845
43667351.9606
8774.19286184
47574918.1166
9692.9362316
6463793.48054
6468.58594737
48387114.4181
48720.8608021
9389.1314629
181613.315111
49866.2220209
183694.0
10806950.385
48171324.2139
418222.662659
138171.99429
284629.0
2035.75670096
19513.1202645
41161826.312
4082041.275
8292.06796131
41136.3532811
4034.78351413
1443619.61773
46196.6628618
44544388.8782
538516.314017
4611.69790067
7996610.711
38257.3317565
94349.4606498
42640.9113404
7594895.31358
104236.036395
109770.886081
19055391.8496
1747790.40885
49670.8882637
23114230.3677
5112.6112663
80083.3476498
8612.27381814
21927496.6644
69994.0828125
698859.202927
10400862.1524
2407.69206318
58482.5959238
35033.1842818
40959860.656
6025266.87617
10465815.3978
4880.78650902
1883.86345265
5275575.96483
81375.8366667
29811155.9969
18123.8865765
160548666.426
31516351.4452
11689.0837348
13985.8840873
15523212.6286
346222.816957
209495.05596
101082.441813
32984839.513
18615.7102083
2533104.3657
14635808.9725
10970.5030368
1244.85879851
41146964.0374
262148.028944
34538172.6298
4268240.83265
22535.937038
7242180.57215
9615192.95038
83109.4711539
10774553.5419
12530562.4017
3466119.27086
6487501.12336
284057.573386
17807675.7371
35106.3898631
7579.83941242
3217.26608807
207964.556324
8678.57483771
43647.7979836
18224486.1075
22206474.3911
13295.0351085
35614112.5262
430453.115169
48204.268243
36799391.1693
90218.0
2951.38747254
9016.68990775
6479276.76704
21828.9200797
69602.2569401
34188.4636784
2619271.13445
105207.153616
3691.22917963
14583.1293056
27366.5550394
6182335.0
35729.0
21539.5859866
4678050.52462
9995420.58282
1802273.41407
3185824.01908
18890.5125272
3815809.67439
4573878.94897
123084.244861
3426728.01034
40593930.4945
57226.0
7907168.0792
17678826.6264
838.0
625.284626782
46725309.8151
10777920.9686
1810.54652778
14605706.5973
5573033.1295
19236.4690179
9662642.91785
110556.184845
24803.1241912
7975795.05511
19648400.661
132617.585245
257424.962015
6640842.94789
9402984.10245
7105584.04428
346808.96597
42813.686222
7395.33191106
29672525.8106
9951274.6692
7304937.46717
17214.741019
22372.6399121
22928.2230161
7388.75988443
13214448.7332
33976843.3982
7494749.42185
25332.0328721
11252627.8013
7594292.73494
20622844.2577
19284556.8942
235319.847862
21532.5282973
38807290.7095
9562.80679696
442987.583478
7866750.81379
51668.5283005
168793.438506
7690287.50451
37349.7479181
127141.094444
4377.16668654
3638.38692268
13411.4243239
2179.25070777
8830.17138587
5785.75270932
3996.00296918
20168848.0832
5181676.85165
333403.913333
144069.0
26265057.6659
29934080.0
18865804.0789
11718020.2104
6177307.1777
6110864.13966
5751643.46929
517.833825274
4827.69637744
4569002.47172
579775.785397
3399018.68594
4062199.64983
8048233.28233
3699.3858771
4496327.09931
62578.3949657
20266991.5401
18373090.4825
2671243.44694
1945098.0
3632441.64793
23333.0
7703.56090762
1721020.09354
17254993.123
3627259.56773
11215.96063
657330.220817
9397730.65828
92274.8565096
1709.02616839
38849255.0
115928.791413
7176.93788124
98464.6575377
148369.693915
13110547.4176
25982.3376079
5444806.20995
10624.5961915
16292.5661461
6833576.10082
216664.54957
226.0
148534.0
428930.94288
5656039.32273
1261.50417163
2230579.28892
7131.40476307
1993.14166563
4415.52225004
7209360.2477
24734.6145525
